python_file,url,full_adres,city,price,area,num_rooms,available
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Ringdijk-191-LELYSTAD/771/,Ringdijk 191 in Lelystad,Lelystad,295000.0,156.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Klooienberglaan-box-37-0ong-ZWOLLE/773/,Klooienberglaan box 37 0-ong in Zwolle,Zwolle,25000.0,,,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Boterbloemweide-10-SWIFTERBANT/774/,Boterbloemweide 10 in Swifterbant,Swifterbant,500000.0,511.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Melisse-22-DRONTEN/775/,Melisse 22 in Dronten,Dronten,325000.0,239.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Henri-Taymansstraat-26-ZWOLLE/776/,Henri Taymansstraat 26 in Zwolle,Zwolle,495000.0,242.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/CV-Ramanstraat-12-ALMERE/769/,C.V. Ramanstraat 12 in Almere,Almere,1400000.0,399.0,7.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/JM-den-Uylstraat-76-AMSTERDAM/770/,J.M. den Uylstraat 76 in Amsterdam,Amsterdam,399000.0,72.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Van-der-Laenstraat-115-ZWOLLE/772/,Van der Laenstraat 115 in Zwolle,Zwolle,225000.0,50.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Kajuit-15-ALMERE/713/,Kajuit 15 in Almere,Almere,675000.0,208.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Peppengouw-33-ALMERE/768/,Peppengouw 33 in Almere,Almere,375000.0,284.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Haarlemmerweg-1272-AMSTERDAM/538/,Haarlemmerweg 127-2 in Amsterdam,Amsterdam,395000.0,49.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Texelstraat-65-ALMERE/765/,Texelstraat 65 in Almere,Almere,365000.0,144.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/De-Teugel-9-BIDDINGHUIZEN/766/,De Teugel 9 in Biddinghuizen,Biddinghuizen,265000.0,201.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Baetostraat-143-AMSTERDAM/635/,Baetostraat 14-3 in Amsterdam,Amsterdam,415000.0,59.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Adolphine-Eduardine-Kokplantsoen-64-AMSTERDAM/761/,Adolphine Eduardine Kokplantsoen 64 in Amsterdam,Amsterdam,385000.0,93.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Rosarium-79-ALMERE/762/,Rosarium 79 in Almere,Almere,287500.0,70.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Elizabeth-Anscombestraat-72-ALMERE/763/,Elizabeth Anscombestraat 72 in Almere,Almere,500000.0,268.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Lire-4-DRONTEN/764/,Lire 4 in Dronten,Dronten,669500.0,450.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Groetstraat-164-AMSTERDAM/767/,Groetstraat 164 in Amsterdam,Amsterdam,400000.0,77.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Van-Beuningenstraat-1C-AMSTERDAM/649/,Van Beuningenstraat 1-C in Amsterdam,Amsterdam,400000.0,56.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Pinksterbloemweg-130-ALMERE/719/,Pinksterbloemweg 130 in Almere,Almere,425000.0,132.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Forelstraat-6-ALMERE/751/,Forelstraat 6 in Almere,Almere,400000.0,134.0,7.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Trota-van-Salernostraat-21-ALMERE/752/,Trota van Salernostraat 21 in Almere,Almere,475000.0,173.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Fokkestraat-6-DRONTEN/754/,Fokkestraat 6 in Dronten,Dronten,300000.0,255.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Waterbies-88-LELYSTAD/757/,Waterbies 88 in Lelystad,Lelystad,425000.0,170.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Weversgilde-46-DRONTEN/753/,Weversgilde 46 in Dronten,Dronten,545000.0,297.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Jephtastraat-51-AMSTERDAM/758/,Jephtastraat 51 in Amsterdam,Amsterdam,83000.0,,,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Czaar-Peterstraat-49A-AMSTERDAM/759/,Czaar Peterstraat 49-A in Amsterdam,Amsterdam,449500.0,57.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Wethouder-De-Vriesplantsoen-15-AMSTERDAM/760/,Wethouder De Vriesplantsoen 15 in Amsterdam,Amsterdam,292500.0,55.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Delta-97-LELYSTAD/728/,Delta 97 in Lelystad,Lelystad,345000.0,247.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Osbornehof-8-DRONTEN/755/,Osbornehof 8 in Dronten,Dronten,385000.0,241.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Koning-Willem-Alexanderplein-93-DRONTEN/756/,Koning Willem-Alexanderplein 93 in Dronten,Dronten,249500.0,41.0,1.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Frans-Halsplein-10-HAARLEM/459/,Frans Halsplein 10 in Haarlem,Haarlem,2100000.0,200.0,10.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Robert-Fruinlaan-132-AMSTERDAM/734/,Robert Fruinlaan 13-2 in Amsterdam,Amsterdam,375000.0,58.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Ambonstraat-42-ALMERE/746/,Ambonstraat 42 in Almere,Almere,285000.0,49.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Vollenhoveschans-90-ALMERE/749/,Vollenhoveschans 90 in Almere,Almere,285000.0,65.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Dijkgraafplein-73-AMSTERDAM/730/,Dijkgraafplein 73 in Amsterdam,Amsterdam,425000.0,99.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Geleen-9-ZWOLLE/738/,Geleen 9 in Zwolle,Zwolle,399500.0,94.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/De-Klenckestraat-30-ALMERE/747/,De Klenckestraat 30 in Almere,Almere,325000.0,273.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Kruidendreef-53-DRONTEN/725/,Kruidendreef 53 in Dronten,Dronten,425000.0,229.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Wethouder-Serrurierstraat-34-AMSTERDAM/737/,Wethouder Serrurierstraat 34 in Amsterdam,Amsterdam,350000.0,78.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Olivier-van-Noortstraat-4N-ALMERE/739/,Olivier van Noortstraat 4-N in Almere,Almere,315000.0,58.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Olivier-van-Noortstraat-4M-ALMERE/740/,Olivier van Noortstraat 4-M in Almere,Almere,315000.0,58.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-62-ALMERE/815/,Marktgracht 62 in Almere,Almere,284500.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Wethouder-Serrurierstraat-13-AMSTERDAM/736/,Wethouder Serrurierstraat 13 in Amsterdam,Amsterdam,345000.0,82.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Dick-Bosstraat-61-ALMERE/748/,Dick Bosstraat 61 in Almere,Almere,475000.0,114.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Buitenhof-64-ALMERE/750/,Buitenhof 64 in Almere,Almere,425000.0,171.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Waalstraat-1683-AMSTERDAM/733/,Waalstraat 168-3 in Amsterdam,Amsterdam,435000.0,49.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Koning-Willem-Alexanderplein-95-DRONTEN/726/,Koning Willem-Alexanderplein 95 in Dronten,Dronten,247500.0,39.0,1.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Thomsonstraat-260-DRONTEN/727/,Thomsonstraat 260 in Dronten,Dronten,325000.0,150.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Silvoldestraat-43-AMSTERDAM/735/,Silvoldestraat 43 in Amsterdam,Amsterdam,325000.0,79.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-90-ALMERE/741/,Marktgracht 90 in Almere,Almere,277750.0,44.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-96-ALMERE/742/,Marktgracht 96 in Almere,Almere,224250.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-108-ALMERE/743/,Marktgracht 108 in Almere,Almere,323854.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Wethouder-Serrurierstraat-26-AMSTERDAM/536/,Wethouder Serrurierstraat 26 in Amsterdam,Amsterdam,275000.0,53.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Van-der-Duijnstraat-37-AMSTERDAM/545/,Van der Duijnstraat 37 in Amsterdam,Amsterdam,320000.0,38.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/De-Pionier-8-DRONTEN/675/,De Pionier 8 in Dronten,Dronten,389500.0,91.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/De-Boeg-134-DRONTEN/678/,De Boeg 134 in Dronten,Dronten,325000.0,113.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Kogge-09-7-LELYSTAD/682/,Kogge 09 7 in Lelystad,Lelystad,350000.0,271.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Anne-Kooistrahof-92-AMSTERDAM/732/,Anne Kooistrahof 92 in Amsterdam,Amsterdam,550000.0,103.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Gitaarstraat-83-ALMERE/744/,Gitaarstraat 83 in Almere,Almere,335000.0,68.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Betje-Wolffstraat-12-ALMERE/745/,Betje Wolffstraat 12 in Almere,Almere,485000.0,141.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-60-ALMERE/692/,Marktgracht 60 in Almere,Almere,249491.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-70-ALMERE/695/,Marktgracht 70 in Almere,Almere,222250.0,36.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-74-ALMERE/696/,Marktgracht 74 in Almere,Almere,235260.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-78-ALMERE/698/,Marktgracht 78 in Almere,Almere,287250.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-128-ALMERE/705/,Marktgracht 128 in Almere,Almere,262788.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-102-ALMERE/708/,Marktgracht 102 in Almere,Almere,243006.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Hollywoodlaan-110-ALMERE/716/,Hollywoodlaan 110 in Almere,Almere,425000.0,126.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Elburgkade-100-ALMERE/718/,Elburgkade 100 in Almere,Almere,325000.0,75.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Nachtegaalstraat-79-AMSTERDAM/722/,Nachtegaalstraat 79 in Amsterdam,Amsterdam,575000.0,88.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/1e-Kekerstraat-41-AMSTERDAM/724/,1e Kekerstraat 41 in Amsterdam,Amsterdam,400000.0,94.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/De-Lepelaar-6-DRONTEN/668/,De Lepelaar 6 in Dronten,Dronten,395000.0,355.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Fellinilaan-144-ALMERE/715/,Fellinilaan 144 in Almere,Almere,550000.0,129.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Koning-Willem-Alexanderplein-121-DRONTEN/676/,Koning Willem-Alexanderplein 121 in Dronten,Dronten,250000.0,39.0,1.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Groenlandstraat-45-DRONTEN/666/,Groenlandstraat 45 in Dronten,Dronten,300000.0,225.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Smidshamer-68-DRONTEN/672/,Smidshamer 68 in Dronten,Dronten,369500.0,130.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Zomer-72-DRONTEN/670/,Zomer 72 in Dronten,Dronten,600000.0,912.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Poortwachterstraat-10-ZWOLLE/684/,Poortwachterstraat 10 in Zwolle,Zwolle,574500.0,257.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-98-ALMERE/704/,Marktgracht 98 in Almere,Almere,304170.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Herfst-35-DRONTEN/674/,Herfst 35 in Dronten,Dronten,639500.0,788.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Thomsonstraat-224-DRONTEN/677/,Thomsonstraat 224 in Dronten,Dronten,239500.0,231.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Gors-45-LELYSTAD/680/,Gors 45 in Lelystad,Lelystad,375000.0,382.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Gipskruidweg-221-ALMERE/686/,Gipskruidweg 221 in Almere,Almere,415000.0,154.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-88-ALMERE/701/,Marktgracht 88 in Almere,Almere,295073.0,42.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-94-ALMERE/703/,Marktgracht 94 in Almere,Almere,260604.0,774.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Cissy-van-Marxveldtstraat-26-ALMERE/714/,Cissy van Marxveldtstraat 26 in Almere,Almere,650000.0,350.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Klaproos-51-LELYSTAD/681/,Klaproos 51 in Lelystad,Lelystad,435000.0,192.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Koning-Willem-Alexanderplein-127-DRONTEN/671/,Koning Willem-Alexanderplein 127 in Dronten,Dronten,325000.0,65.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Willem-Mulierhof-4-AMSTERDAM/721/,Willem Mulierhof 4 in Amsterdam,Amsterdam,410000.0,99.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Sijsjesstraat-18-AMSTERDAM/723/,Sijsjesstraat 18 in Amsterdam,Amsterdam,500000.0,66.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Merlijnplantsoen-32-ALMERE/663/,Merlijnplantsoen 32 in Almere,Almere,500000.0,142.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/IJburglaan-1464-AMSTERDAM/664/,IJburglaan 1464 in Amsterdam,Amsterdam,599000.0,111.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Polanenstraat-105-AMSTERDAM/665/,Polanenstraat 105 in Amsterdam,Amsterdam,560000.0,83.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Van-Noordtstraat-9M-AMSTERDAM/720/,Van Noordtstraat 9-M in Amsterdam,Amsterdam,315000.0,31.0,1.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Polenstraat-292-ALMERE/600/,Polenstraat 292 in Almere,Almere,300000.0,57.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Louis-Davidsstraat-15-AMSTERDAM/658/,Louis Davidsstraat 15 in Amsterdam,Amsterdam,385000.0,71.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Haarlemmerweg-485D-AMSTERDAM/524/,Haarlemmerweg 485-D in Amsterdam,Amsterdam,400000.0,56.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Darja-Collinstraat-7-ALMERE/586/,Darja Collinstraat 7 in Almere,Almere,392500.0,128.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Karel-Appelstraat-58-DRONTEN/608/,Karel Appelstraat 58 in Dronten,Dronten,569500.0,301.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Salsastraat-149-ALMERE/587/,Salsastraat 149 in Almere,Almere,370000.0,87.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Hogevecht-30-AMSTERDAM/640/,Hogevecht 30 in Amsterdam,Amsterdam,325000.0,92.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Postjesweg-168-AMSTERDAM/653/,Postjesweg 168 in Amsterdam,Amsterdam,599000.0,110.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Liendenhof-241-AMSTERDAM/659/,Liendenhof 241 in Amsterdam,Amsterdam,400000.0,97.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Arondeusstraat-19-AMSTERDAM/636/,Arondeusstraat 19 in Amsterdam,Amsterdam,500000.0,91.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/John-Franklinstraat-27H-AMSTERDAM/641/,John Franklinstraat 27-H in Amsterdam,Amsterdam,475000.0,55.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Van-Spilbergenstraat-742-AMSTERDAM/644/,Van Spilbergenstraat 74-2 in Amsterdam,Amsterdam,350000.0,120.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Koraalstraat-26-SWIFTERBANT/603/,Koraalstraat 26 in Swifterbant,Swifterbant,375000.0,396.0,7.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Karveel-55-4-LELYSTAD/36/,Karveel 55 4 in Lelystad,Lelystad,350000.0,152.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Eaglelaan-11-ALMERE/595/,Eaglelaan 11 in Almere,Almere,1250000.0,1050.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Jupiterweg-5-DRONTEN/615/,Jupiterweg 5 in Dronten,Dronten,875000.0,1206.0,8.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Fannius-Scholtenstraat-863-AMSTERDAM/650/,Fannius Scholtenstraat 86-3 in Amsterdam,Amsterdam,440000.0,54.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Oosteinderweg-5-WOGNUM/660/,Oosteinderweg 5 in Wognum,Wognum,695000.0,423.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Piccolostraat-69-ALMERE/574/,Piccolostraat 69 in Almere,Almere,365000.0,92.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Dukaat-62-DRONTEN/623/,Dukaat 62 in Dronten,Dronten,500000.0,366.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Hoofdweg-4143-AMSTERDAM/657/,Hoofdweg 414-3 in Amsterdam,Amsterdam,430000.0,54.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Rhijnvis-Feithlaan-38-G23-0ong-ZWOLLE/662/,Rhijnvis Feithlaan 38 G23 0-ong in Zwolle,Zwolle,175.0,780.0,,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Hertspieghelweg-163-AMSTERDAM/654/,Hertspieghelweg 16-3 in Amsterdam,Amsterdam,415000.0,49.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Bijsselseweg-11126-BIDDINGHUIZEN/606/,Bijsselseweg 11-126 in Biddinghuizen,Biddinghuizen,265000.0,196.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Zandbank-98-LELYSTAD/629/,Zandbank 98 in Lelystad,Lelystad,350000.0,164.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Kolfschotenstraat-310-AMSTERDAM/639/,Kolfschotenstraat 310 in Amsterdam,Amsterdam,275000.0,53.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Bijsselseweg-11128-BIDDINGHUIZEN/602/,Bijsselseweg 11-128 in Biddinghuizen,Biddinghuizen,125000.0,149.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Jan-van-der-Neuthof-8-AMSTERDAM/637/,Jan van der Neuthof 8 in Amsterdam,Amsterdam,435000.0,106.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Elckerlijcstraat-63-AMSTERDAM/652/,Elckerlijcstraat 63 in Amsterdam,Amsterdam,595000.0,86.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Van-Beuningenstraat-65-AMSTERDAM/648/,Van Beuningenstraat 65 in Amsterdam,Amsterdam,575000.0,85.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Breukelengracht-45-ALMERE/578/,Breukelengracht 45 in Almere,Almere,385000.0,182.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Koetsierbaan-331-ALMERE/590/,Koetsierbaan 331 in Almere,Almere,400000.0,102.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Kop-van-Het-Ruim-93-DRONTEN/618/,Kop van Het Ruim 93 in Dronten,Dronten,325000.0,104.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Bijsselseweg-3147-BIDDINGHUIZEN/621/,Bijsselseweg 3-147 in Biddinghuizen,Biddinghuizen,175000.0,227.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Beukenhof-33-ZEEWOLDE/596/,Beukenhof 33 in Zeewolde,Zeewolde,500000.0,154.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Sean-MacBridestraat-12-AMSTERDAM/632/,Sean MacBridestraat 12 in Amsterdam,Amsterdam,525000.0,105.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Europalaan-475-ALMERE/599/,Europalaan 475 in Almere,Almere,647313.0,150.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Wijnrank-1-DRONTEN/622/,Wijnrank 1 in Dronten,Dronten,395000.0,188.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Mandarijnenstraat-181-AMSTERDAM/642/,Mandarijnenstraat 18-1 in Amsterdam,Amsterdam,335000.0,42.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Hofmark-99-ALMERE/558/,Hofmark 99 in Almere,Almere,375000.0,199.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Voorthuizenstraat-40-AMSTERDAM/647/,Voorthuizenstraat 40 in Amsterdam,Amsterdam,335000.0,75.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Zuidsingel-118-SWIFTERBANT/547/,Zuidsingel 118 in Swifterbant,Swifterbant,575000.0,194.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Koetsierbaan-283-ALMERE/550/,Koetsierbaan 283 in Almere,Almere,465000.0,128.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Torenmeesterstraat-22-ZWOLLE/271/,Torenmeesterstraat 22 in Zwolle,Zwolle,339500.0,118.0,4.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Wethouder-Insingerstraat-15-AMSTERDAM/540/,Wethouder Insingerstraat 15 in Amsterdam,Amsterdam,290000.0,55.0,2.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Chagallweg-77-ALMERE/326/,Chagallweg 77 in Almere,Almere,925000.0,775.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Gemaalpad-3-ZWOLLE/272/,Gemaalpad 3 in Zwolle,Zwolle,480000.0,142.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Westerdoksdijk-433-AMSTERDAM/512/,Westerdoksdijk 433 in Amsterdam,Amsterdam,1299000.0,186.0,5.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Ondernemingsweg-4-DRONTEN/433/,Ondernemingsweg 4 in Dronten,Dronten,850000.0,825.0,6.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-134-ALMERE/331/,Marktgracht 134 in Almere,Almere,425795.0,63.0,3.0,Beschikbaar
vanderlinde.py,https://www.vanderlinden.nl/koopwoning/Marktgracht-132-ALMERE/332/,Marktgracht 132 in Almere,Almere,309364.0,45.0,2.0,Beschikbaar
