python_file,url,full_adres,city,price,area,num_rooms,available,street,number_extension,full_address_processed,full_address_streets,latitude,longitude
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/koop/amsterdam/westerdok/570?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Westerdok 570 1013BH Amsterdam,Amsterdam,695000.0,66.0,2.0,Beschikbaar,Westerdok,570 1013BH,Westerdok 570 1013BH Amsterdam,Westerdok Amsterdam,52.3852766,4.8923797
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/huur/amsterdam/admiraal-de-ruijterweg/160-2?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Admiraal de Ruijterweg 160-2 1056GW Amsterdam,Amsterdam,,72.0,3.0,Beschikbaar,Admiraal de Ruijterweg,160-2 1056GW,Admiraal de Ruijterweg 160-2 1056GW Amsterdam,Admiraal de Ruijterweg Amsterdam,52.3744723,4.8588423
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/koop/amsterdam/madelievenstraat/7-d-ref-495?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Madelievenstraat 7D 1015NV Amsterdam,Amsterdam,,30.0,1.0,Verkocht,Madelievenstraat,7D 1015NV,Madelievenstraat 7D 1015NV Amsterdam,Madelievenstraat Amsterdam,52.3768477,4.8799914
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/huur/amsterdam/panamakade/78?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Panamakade 78 1019AX Amsterdam,Amsterdam,,189.0,5.0,Beschikbaar,Panamakade,78 1019AX,Panamakade 78 1019AX Amsterdam,Panamakade Amsterdam,52.3732103,4.9457312
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/koop/amsterdam/boomstraat/53-d?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Boomstraat 53D 1015LB Amsterdam,Amsterdam,,50.0,3.0,Verkocht,Boomstraat,53D 1015LB,Boomstraat 53D 1015LB Amsterdam,Boomstraat Amsterdam,52.379031,4.8841954
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-9098250-Elandsgracht-61C/,Elandsgracht 61 C in Amsterdam,Amsterdam,450000.0,46.0,2.0,Beschikbaar,Elandsgracht,61 C,Elandsgracht 61 C Amsterdam,Elandsgracht Amsterdam,52.3692995,4.8803414
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-9155140-Jozef-Israelskade-36B/,Jozef Israelskade 36 B in Amsterdam,Amsterdam,465000.0,52.0,2.0,Onder bod,Jozef Israelskade,36 B,Jozef Israelskade 36 B Amsterdam,Jozef Israelskade Amsterdam,52.3485715,4.8904115
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8911657-Van-Spilbergenstraat-621/,Van Spilbergenstraat 62 1 in Amsterdam,Amsterdam,415000.0,50.0,3.0,Verkocht,Van Spilbergenstraat,62 1,Van Spilbergenstraat 62 1 Amsterdam,Van Spilbergenstraat Amsterdam,52.3660747,4.8521589
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8710599-Govert-Flinckstraat-2113/,Govert Flinckstraat 211 3 in Amsterdam,Amsterdam,347000.0,35.0,2.0,Verkocht,Govert Flinckstraat,211 3,Govert Flinckstraat 211 3 Amsterdam,Govert Flinckstraat Amsterdam,52.3557318,4.8960996
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8501631-Watteaustraat-134/,Watteaustraat 13 4 in Amsterdam,Amsterdam,650000.0,76.0,4.0,Verkocht,Watteaustraat,13 4,Watteaustraat 13 4 Amsterdam,Watteaustraat Amsterdam,52.3455672,4.8689166
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8472521-Swammerdamstraat-461/,Swammerdamstraat 46 1 in Amsterdam,Amsterdam,675000.0,69.0,2.0,Verkocht,Swammerdamstraat,46 1,Swammerdamstraat 46 1 Amsterdam,Swammerdamstraat Amsterdam,52.3573878,4.9076783
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8430349-Bolestein-110/,Bolestein 110 in Amsterdam,Amsterdam,375000.0,45.0,2.0,Verkocht,Bolestein,110,Bolestein 110 Amsterdam,Bolestein Amsterdam,52.3263987,4.859282
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8291375-Haparandaweg-760/,Haparandaweg 760 in Amsterdam,Amsterdam,1100000.0,144.0,4.0,Verkocht,Haparandaweg,760,Haparandaweg 760 Amsterdam,Haparandaweg Amsterdam,52.3947715,4.8773341
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8305535-IJdok-111/,IJdok 111 in Amsterdam,Amsterdam,1100000.0,108.0,4.0,Verkocht,IJdok,111,IJdok 111 Amsterdam,IJdok Amsterdam,52.3844247,4.8949117
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8135627-Orteliuskade-703/,Orteliuskade 70 3 in Amsterdam,Amsterdam,550000.0,65.0,4.0,Verkocht,Orteliuskade,70 3,Orteliuskade 70 3 Amsterdam,Orteliuskade Amsterdam,52.3692953,4.848802
bert.py,https://makelaarbert.nu/woning/amsterdam-bartholomeus-diazstraat-3-1/,Bartholomeus Diazstraat 3-1 in AMSTERDAM,AMSTERDAM,400000.0,,3.0,Beschikbaar,Bartholomeus Diazstraat,3-1,Bartholomeus Diazstraat 3-1 AMSTERDAM,Bartholomeus Diazstraat AMSTERDAM,52.3702141,4.8552659
bert.py,https://makelaarbert.nu/woning/amsterdam-minahassastraat-14c/,Minahassastraat 14C in AMSTERDAM,AMSTERDAM,325000.0,,2.0,Beschikbaar,Minahassastraat,14C,Minahassastraat 14C AMSTERDAM,Minahassastraat AMSTERDAM,52.3602144,4.9338957
bert.py,https://makelaarbert.nu/woning/amsterdam-jan-van-riebeekstraat-5-1/,Jan van Riebeekstraat 5-1 in AMSTERDAM,AMSTERDAM,495000.0,,3.0,Beschikbaar,Jan van Riebeekstraat,5-1,Jan van Riebeekstraat 5-1 AMSTERDAM,Jan van Riebeekstraat AMSTERDAM,52.3706514,4.8585939
bert.py,https://makelaarbert.nu/woning/amsterdam-cas-oorthuyskade-298/,Cas Oorthuyskade 298 in AMSTERDAM,AMSTERDAM,525000.0,,3.0,Beschikbaar,Cas Oorthuyskade,298,Cas Oorthuyskade 298 AMSTERDAM,Cas Oorthuyskade AMSTERDAM,52.3608061,4.9911291
bert.py,https://makelaarbert.nu/woning/amsterdam-jacob-van-lennepkade-390h/,Jacob van Lennepkade 390H in AMSTERDAM,AMSTERDAM,795000.0,,3.0,Beschikbaar,Jacob van Lennepkade,390H,Jacob van Lennepkade 390H AMSTERDAM,Jacob van Lennepkade AMSTERDAM,52.3623522,4.8596909
bert.py,https://makelaarbert.nu/woning/amsterdam-derkinderenstraat-69-3/,Derkinderenstraat 69-3 in AMSTERDAM,AMSTERDAM,475000.0,,4.0,Beschikbaar,Derkinderenstraat,69-3,Derkinderenstraat 69-3 AMSTERDAM,Derkinderenstraat AMSTERDAM,52.3649677,4.8400592
bert.py,https://makelaarbert.nu/woning/amsterdam-prinsengracht-843/,Prinsengracht 843 in AMSTERDAM,AMSTERDAM,15000.0,,9.0,Beschikbaar,Prinsengracht,843,Prinsengracht 843 AMSTERDAM,Prinsengracht AMSTERDAM,52.3627247,4.8894265
bert.py,https://makelaarbert.nu/woning/amsterdam-jacob-van-lennepkade-92b/,Jacob van Lennepkade 92B in AMSTERDAM,AMSTERDAM,550000.0,,3.0,Beschikbaar,Jacob van Lennepkade,92B,Jacob van Lennepkade 92B AMSTERDAM,Jacob van Lennepkade AMSTERDAM,52.3650975,4.8708902
bert.py,https://makelaarbert.nu/woning/amsterdam-derde-helmersstraat-78h/,Derde Helmersstraat 78H in AMSTERDAM,AMSTERDAM,925000.0,,6.0,Beschikbaar,Derde Helmersstraat,78H,Derde Helmersstraat 78H AMSTERDAM,Derde Helmersstraat AMSTERDAM,52.36472,4.8750053
bert.py,https://makelaarbert.nu/woning/amsterdam-reinwardtstraat-33a/,Reinwardtstraat 33A in AMSTERDAM,AMSTERDAM,670000.0,,3.0,Beschikbaar,Reinwardtstraat,33A,Reinwardtstraat 33A AMSTERDAM,Reinwardtstraat AMSTERDAM,52.3610325,4.9269732
bert.py,https://makelaarbert.nu/woning/amsterdam-eerste-helmersstraat-185h/,Eerste Helmersstraat 185H in AMSTERDAM,AMSTERDAM,2250000.0,,12.0,Beschikbaar,Eerste Helmersstraat,185H,Eerste Helmersstraat 185H AMSTERDAM,Eerste Helmersstraat AMSTERDAM,52.3616535,4.8685371
bert.py,https://makelaarbert.nu/woning/amsterdam-van-ostadestraat-15-2a/,Van Ostadestraat 15-2A in AMSTERDAM,AMSTERDAM,350000.0,,1.0,Beschikbaar,Van Ostadestraat,15-2A,Van Ostadestraat 15-2A AMSTERDAM,Van Ostadestraat AMSTERDAM,52.3517241,4.8876752
biggelaar.py,https://www.bnv.nl/woningen/van-nijenrodeweg-209-amsterdam-937542dc219d2cd50b46f8900eb109a7587ced/,Van Nijenrodeweg 209 in Amsterdam,Amsterdam,300000.0,33.0,,Beschikbaar,Van Nijenrodeweg,209,Van Nijenrodeweg 209 Amsterdam,Van Nijenrodeweg Amsterdam,52.3275802,4.8828857
biggelaar.py,https://www.bnv.nl/woningen/baljuwenlaan-26-amstelveen-9375429ad8a4f68db4489ebf75601161f3394d/,Baljuwenlaan 26 in Amstelveen,Amstelveen,3000000.0,313.0,,Beschikbaar,Baljuwenlaan,26,Baljuwenlaan 26 Amstelveen,Baljuwenlaan Amstelveen,52.3214184,4.8609739
biggelaar.py,https://www.bnv.nl/woningen/cornelis-trooststraat-39-2-amsterdam-93754235f636b4f4f6428cb44cb60bfbf102cd/,Cornelis Trooststraat 39 2 in Amsterdam,Amsterdam,449000.0,49.0,,Beschikbaar,Cornelis Trooststraat,39 2,Cornelis Trooststraat 39 2 Amsterdam,Cornelis Trooststraat Amsterdam,52.3506299,4.8882747
biggelaar.py,https://www.bnv.nl/woningen/slangenburg-78-amsterdam-93754244fc8af7549b471dbd9c844a42073cdf/,Slangenburg 78 in Amsterdam,Amsterdam,85000.0,,,Beschikbaar,Slangenburg,78,Slangenburg 78 Amsterdam,Slangenburg Amsterdam,52.3298461,4.8734419
biggelaar.py,https://www.bnv.nl/woningen/rustenburgerstraat-25-b-amsterdam-937542a1623d41e4fc402cba4b147d3ad9e71e/,Rustenburgerstraat 25 B in Amsterdam,Amsterdam,695000.0,70.0,,Beschikbaar,Rustenburgerstraat,25 B,Rustenburgerstraat 25 B Amsterdam,Rustenburgerstraat Amsterdam,52.3537012,4.9051056
biggelaar.py,https://www.bnv.nl/woningen/gijsbrecht-van-ijselsteinstraat-33-amsterdam-937542fd401b09d8db43dbaea1a206e17da145/,Gijsbrecht van IJselsteinstraat 33 in Amsterdam,Amsterdam,95000.0,,,Beschikbaar,Gijsbrecht van IJselsteinstraat,33,Gijsbrecht van IJselsteinstraat 33 Amsterdam,Gijsbrecht van IJselsteinstraat Amsterdam,52.3306188,4.8746946
biggelaar.py,https://www.bnv.nl/woningen/plantagekade-61-amsterdam-937542a56ad4762eb643cd96772a07773fa39f/,Plantagekade 61 in Amsterdam,Amsterdam,995000.0,109.0,,Beschikbaar,Plantagekade,61,Plantagekade 61 Amsterdam,Plantagekade Amsterdam,52.3685812,4.9130635
biggelaar.py,https://www.bnv.nl/woningen/singel-286-d-amsterdam-93754205fd1f62692e40e586a8a4e5cb59ab03/,Singel 286 D in Amsterdam,Amsterdam,825000.0,89.0,,Beschikbaar,Singel,286 D,Singel 286 D Amsterdam,Singel Amsterdam,52.3719835,4.888034
biggelaar.py,https://www.bnv.nl/woningen/keizersgracht-515-g-amsterdam-93754203cfbbacbb3a449b8944617e2782d907/,Keizersgracht 515 G in Amsterdam,Amsterdam,1095000.0,87.0,,Beschikbaar,Keizersgracht,515 G,Keizersgracht 515 G Amsterdam,Keizersgracht Amsterdam,52.3651109,4.8887432
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/theophile-de-bockstraat/45-2?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Theophile de Bockstraat 45-2 in Amsterdam 1058TX,Amsterdam 1058TX,425000.0,50.0,2.0,Beschikbaar,Theophile de Bockstraat,45-2,Theophile de Bockstraat 45-2 Amsterdam 1058TX,Theophile de Bockstraat Amsterdam 1058TX,52.354735,4.8488754
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/anielewiczsingel/33?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Anielewiczsingel 33 in Amsterdam 1069NE,Amsterdam 1069NE,350000.0,64.0,2.0,Beschikbaar,Anielewiczsingel,33,Anielewiczsingel 33 Amsterdam 1069NE,Anielewiczsingel Amsterdam 1069NE,52.3532806,4.7769264
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/derde-oosterparkstraat/30-a?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Derde Oosterparkstraat 30A in Amsterdam 1091JZ,Amsterdam 1091JZ,390000.0,49.0,2.0,Onder bod,Derde Oosterparkstraat,30A,Derde Oosterparkstraat 30A Amsterdam 1091JZ,Derde Oosterparkstraat Amsterdam 1091JZ,52.3556899,4.914581
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/hoofdweg/375-2?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Hoofdweg 375-2 in Amsterdam 1056CR,Amsterdam 1056CR,,56.0,2.0,Verkocht,Hoofdweg,375-2,Hoofdweg 375-2 Amsterdam 1056CR,Hoofdweg Amsterdam 1056CR,52.371759,4.8490945
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/beukenplein/12-4?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Beukenplein 12-4 in Amsterdam 1091KG,Amsterdam 1091KG,,33.0,2.0,Verkocht,Beukenplein,12-4,Beukenplein 12-4 Amsterdam 1091KG,Beukenplein Amsterdam 1091KG,52.3571043,4.9176774
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/frans-halsstraat/80-a?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Frans Halsstraat 80A in Amsterdam 1072BW,Amsterdam 1072BW,,45.0,2.0,Verkocht,Frans Halsstraat,80A,Frans Halsstraat 80A Amsterdam 1072BW,Frans Halsstraat Amsterdam 1072BW,52.3555465,4.8883956
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/martin-vlaarkade/45?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Martin Vlaarkade 45 in Amsterdam 1013CS,Amsterdam 1013CS,,56.0,2.0,Verkocht,Martin Vlaarkade,45,Martin Vlaarkade 45 Amsterdam 1013CS,Martin Vlaarkade Amsterdam 1013CS,52.3887426,4.8809711
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/blasiusstraat/104-b?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Blasiusstraat 104B in Amsterdam 1091CX,Amsterdam 1091CX,,41.0,2.0,Verkocht,Blasiusstraat,104B,Blasiusstraat 104B Amsterdam 1091CX,Blasiusstraat Amsterdam 1091CX,52.3572437,4.9121278
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/kanaalstraat/129-4?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Kanaalstraat 129-4 in Amsterdam 1054XD,Amsterdam 1054XD,,51.0,2.0,Verkocht,Kanaalstraat,129-4,Kanaalstraat 129-4 Amsterdam 1054XD,Kanaalstraat Amsterdam 1054XD,52.3616039,4.8614035
boelen.py,https://www.boelenmakelaardij.nl/woningen/nicolaas-beetsstraat-140-h-amsterdam-936311f4d8aa09f9964d6ab6c3df50bc4e6ef2/,Nicolaas Beetsstraat 140 H in Amsterdam,Amsterdam,1850000.0,357.0,13.0,Beschikbaar,Nicolaas Beetsstraat,140 H,Nicolaas Beetsstraat 140 H Amsterdam,Nicolaas Beetsstraat Amsterdam,52.3622608,4.8676195
boelen.py,https://www.boelenmakelaardij.nl/woningen/van-noordtkade-178-amsterdam-93631124276e0b8de747ad991c574f8803eec7/,Van Noordtkade 178 in Amsterdam,Amsterdam,400000.0,47.0,2.0,Beschikbaar,Van Noordtkade,178,Van Noordtkade 178 Amsterdam,Van Noordtkade Amsterdam,52.389079,4.8817897
boelen.py,https://www.boelenmakelaardij.nl/woningen/wijsmullerstraat-51-2-amsterdam-936311eafabb84fb904de49653562ca186ef93/,Wijsmullerstraat 51 2 in Amsterdam,Amsterdam,925000.0,121.0,4.0,Beschikbaar,Wijsmullerstraat,51 2,Wijsmullerstraat 51 2 Amsterdam,Wijsmullerstraat Amsterdam,52.3559177,4.8519733
boelen.py,https://www.boelenmakelaardij.nl/woningen/floris-versterstraat-10-b-amsterdam-9363116b4537d344d04fe7847be88327ad3d9d/,Floris Versterstraat 10 B in Amsterdam,Amsterdam,1850000.0,171.0,5.0,Beschikbaar,Floris Versterstraat,10 B,Floris Versterstraat 10 B Amsterdam,Floris Versterstraat Amsterdam,52.3562204,4.851087
boelen.py,https://www.boelenmakelaardij.nl/woningen/w-v-d-brinkstraat-16-purmerend-9363117e8eb38a7d0e4775b55a36b95f017931/,W. v.d. Brinkstraat 16 in Purmerend,Purmerend,675000.0,179.0,7.0,Beschikbaar,W. v.d. Brinkstraat,16,W. v.d. Brinkstraat 16 Purmerend,W. v.d. Brinkstraat Purmerend,52.5203879,4.9679873
boelen.py,https://www.boelenmakelaardij.nl/woningen/loosduinenstraat-34-amsterdam-9363113eaec364637543f8bfc684b2ea8de507/,Loosduinenstraat 34 in Amsterdam,Amsterdam,650000.0,100.0,4.0,Beschikbaar,Loosduinenstraat,34,Loosduinenstraat 34 Amsterdam,Loosduinenstraat Amsterdam,52.3509454,4.8377961
boelen.py,https://www.boelenmakelaardij.nl/woningen/wedderborg-125-amsterdam-9363118a92e235f1cc4575ab4aa77e489406d4/,Wedderborg 125 in Amsterdam,Amsterdam,,68.0,3.0,Onder bod,Wedderborg,125,Wedderborg 125 Amsterdam,Wedderborg Amsterdam,52.3333897,4.8732248
boelen.py,https://www.boelenmakelaardij.nl/woningen/warmondstraat-159-3-amsterdam-936311c3127663875a48ea8a2ed0a6b2fe8ce8/,Warmondstraat 159 3 in Amsterdam,Amsterdam,,86.0,3.0,Onder bod,Warmondstraat,159 3,Warmondstraat 159 3 Amsterdam,Warmondstraat Amsterdam,52.3529143,4.849661
boelen.py,https://www.boelenmakelaardij.nl/woningen/oudezijds-achterburgwal-127-1-amsterdam-936311db2d5bc8beb94397981c73aaa861775b/,Oudezijds Achterburgwal 127 1 in Amsterdam,Amsterdam,,38.0,2.0,Verkocht,Oudezijds Achterburgwal,127 1,Oudezijds Achterburgwal 127 1 Amsterdam,Oudezijds Achterburgwal Amsterdam,52.3720599,4.8977106
boelen.py,https://www.boelenmakelaardij.nl/woningen/legmeerstraat-21-h-amsterdam-936311c6c2d2fb95744819a2721aca3dcd59ed/,Legmeerstraat 21 H in Amsterdam,Amsterdam,,74.0,3.0,Verkocht,Legmeerstraat,21 H,Legmeerstraat 21 H Amsterdam,Legmeerstraat Amsterdam,52.354127,4.8515687
boelen.py,https://www.boelenmakelaardij.nl/woningen/kinkerstraat-314-3-amsterdam-93631141f22ea95e9b4c728e73488b3994b6b8/,Kinkerstraat 314 3 in Amsterdam,Amsterdam,,46.0,3.0,Verkocht,Kinkerstraat,314 3,Kinkerstraat 314 3 Amsterdam,Kinkerstraat Amsterdam,52.3650823,4.8632997
boelen.py,https://www.boelenmakelaardij.nl/woningen/singel-100-a-amsterdam-936311ea8e641d03b841f196b0d2097bf6b07f/,Singel 100 A in Amsterdam,Amsterdam,,93.0,3.0,Verkocht,Singel,100 A,Singel 100 A Amsterdam,Singel Amsterdam,52.3767516,4.8912705
boelen.py,https://www.boelenmakelaardij.nl/woningen/potgieterstraat-25-c-amsterdam-93631162163865d5114298987337081075f783/,Potgieterstraat 25 C in Amsterdam,Amsterdam,,92.0,3.0,Verkocht,Potgieterstraat,25 C,Potgieterstraat 25 C Amsterdam,Potgieterstraat Amsterdam,52.3695877,4.8742151
boelen.py,https://www.boelenmakelaardij.nl/woningen/da-costakade-59-h-amsterdam-93631188837b9d82134a25b9bab8975cb3554d/,Da Costakade 59 H in Amsterdam,Amsterdam,,235.0,4.0,Verkocht,Da Costakade,59 H,Da Costakade 59 H Amsterdam,Da Costakade Amsterdam,52.371027,4.8724368
boelen.py,https://www.boelenmakelaardij.nl/woningen/warmondstraat-109-2-amsterdam-936311ab6fefce8bd7417eb9bb45fe9a7ae311/,Warmondstraat 109 2 in Amsterdam,Amsterdam,,84.0,5.0,Verkocht,Warmondstraat,109 2,Warmondstraat 109 2 Amsterdam,Warmondstraat Amsterdam,52.354433,4.8496279
boelen.py,https://www.boelenmakelaardij.nl/woningen/leimuidenstraat-40-2-amsterdam-936311bda9400bed6746308b724ec77c35cd69/,Leimuidenstraat 40 2 in Amsterdam,Amsterdam,,126.0,4.0,Verkocht,Leimuidenstraat,40 2,Leimuidenstraat 40 2 Amsterdam,Leimuidenstraat Amsterdam,52.3497174,4.8503011
boelen.py,https://www.boelenmakelaardij.nl/woningen/potgieterstraat-25-b-amsterdam-9363110e03150072d34ccfbf33ad3bfa98fb4d/,Potgieterstraat 25 B in Amsterdam,Amsterdam,,96.0,4.0,Verkocht,Potgieterstraat,25 B,Potgieterstraat 25 B Amsterdam,Potgieterstraat Amsterdam,52.3696056,4.8742002
boelen.py,https://www.boelenmakelaardij.nl/woningen/john-napierstraat-42-amsterdam-9363118e4e09644a7e4a41baa6f2d31e9f25a3/,John Napierstraat 42 in Amsterdam,Amsterdam,,133.0,5.0,Verkocht,John Napierstraat,42,John Napierstraat 42 Amsterdam,John Napierstraat Amsterdam,52.3601311,4.9802571
boelen.py,https://www.boelenmakelaardij.nl/woningen/fokkezeil-123-amsterdam-9363111288d7f35156418cb3bc7327617abf83/,Fokkezeil 123 in Amsterdam,Amsterdam,,75.0,3.0,Verkocht,Fokkezeil,123,Fokkezeil 123 Amsterdam,Fokkezeil Amsterdam,52.4108019,4.923561
boelen.py,https://www.boelenmakelaardij.nl/woningen/de-wittenstraat-103-4-amsterdam-9363113a78a0fa51104a3085cbe0a952f6039a/,De Wittenstraat 103 4 in Amsterdam,Amsterdam,,69.0,3.0,Verkocht,De Wittenstraat,103 4,De Wittenstraat 103 4 Amsterdam,De Wittenstraat Amsterdam,52.3824456,4.8776211
boelen.py,https://www.boelenmakelaardij.nl/woningen/bennebroekstraat-27-1-amsterdam-936311023f85f037bf48af9e72f5748ad76e3f/,Bennebroekstraat 27 1 in Amsterdam,Amsterdam,,58.0,3.0,Verkocht,Bennebroekstraat,27 1,Bennebroekstraat 27 1 Amsterdam,Bennebroekstraat Amsterdam,52.3527581,4.8469473
boelen.py,https://www.boelenmakelaardij.nl/woningen/balistraat-83-f-amsterdam-936311288a7a9a13cd4ca7b725113b2cbed0f7/,Balistraat 83 F in Amsterdam,Amsterdam,,61.0,2.0,Verkocht,Balistraat,83 F,Balistraat 83 F Amsterdam,Balistraat Amsterdam,52.3632576,4.9353185
boelen.py,https://www.boelenmakelaardij.nl/woningen/binnenkant-26-2-amsterdam-936311fe229de005ea4764b9dbef606ad7f5a9/,Binnenkant 26 2 in Amsterdam,Amsterdam,,102.0,3.0,Verkocht,Binnenkant,26 2,Binnenkant 26 2 Amsterdam,Binnenkant Amsterdam,52.3734729,4.9047292
boelen.py,https://www.boelenmakelaardij.nl/woningen/vierwindenstraat-209-amsterdam-936311838de1630dfa4470906c1e1116341f44/,Vierwindenstraat 209 in Amsterdam,Amsterdam,,65.0,3.0,Verkocht,Vierwindenstraat,209,Vierwindenstraat 209 Amsterdam,Vierwindenstraat Amsterdam,52.3875515,4.8862141
boelen.py,https://www.boelenmakelaardij.nl/woningen/bilderdijkkade-58-c-amsterdam-9363111f6e633e541d4e1eaf6661fe7fa5a43b/,Bilderdijkkade 58 C in Amsterdam,Amsterdam,,78.0,3.0,Verkocht,Bilderdijkkade,58 C,Bilderdijkkade 58 C Amsterdam,Bilderdijkkade Amsterdam,52.3673264,4.8699439
boelen.py,https://www.boelenmakelaardij.nl/woningen/maria-austriastraat-154-amsterdam-936311aebee38f95c6401c8997558796614256/,Maria Austriastraat 154 in Amsterdam,Amsterdam,,146.0,7.0,Verkocht,Maria Austriastraat,154,Maria Austriastraat 154 Amsterdam,Maria Austriastraat Amsterdam,52.3565595,4.9951891
boelen.py,https://www.boelenmakelaardij.nl/woningen/wilhelminastraat-52-3-amsterdam-936311423e94dac68c4bb7b813f17aaebd852a/,Wilhelminastraat 52 3 in Amsterdam,Amsterdam,,51.0,2.0,Verkocht,Wilhelminastraat,52 3,Wilhelminastraat 52 3 Amsterdam,Wilhelminastraat Amsterdam,52.3621883,4.8653303
boelen.py,https://www.boelenmakelaardij.nl/woningen/frans-van-mierisstraat-54-1-amsterdam-936311faa65fa621fc4f0cb9645c757aebaf6e/,Frans van Mierisstraat 54 1 in Amsterdam,Amsterdam,,77.0,4.0,Verkocht,Frans van Mierisstraat,54 1,Frans van Mierisstraat 54 1 Amsterdam,Frans van Mierisstraat Amsterdam,52.3542276,4.8804841
boelen.py,https://www.boelenmakelaardij.nl/woningen/theophile-de-bockstraat-45-h-amsterdam-9363116df0bbb8192049a8ba59b3de02b91248/,Theophile de Bockstraat 45 H in Amsterdam,Amsterdam,,52.0,2.0,Verkocht,Theophile de Bockstraat,45 H,Theophile de Bockstraat 45 H Amsterdam,Theophile de Bockstraat Amsterdam,52.3547346,4.8488753
