street_name,number,url,m2,price,price/m2,city,country,full_address,lat,lon
Merlijnstraat,12-3,https://www.funda.nl/detail/koop/amsterdam/appartement-merlijnstraat-12-3/43962275/,48,425000.0,8854.17,Amsterdam,Netherlands,"Merlijnstraat 12-3, Amsterdam, Netherlands",52.3793417,4.8543343
Hertspieghelweg,16-3,https://www.funda.nl/detail/koop/amsterdam/appartement-hertspieghelweg-16-3/43961806/,49,415000.0,8469.39,Amsterdam,Netherlands,"Hertspieghelweg 16-3, Amsterdam, Netherlands",52.3803927,4.8522656
Bos En Lommerplantsoen,13-f,https://www.funda.nl/detail/koop/amsterdam/appartement-bos-en-lommerplantsoen-13-f/43952083/,31,245000.0,7903.23,Amsterdam,Netherlands,"Bos En Lommerplantsoen 13-f, Amsterdam, Netherlands",52.3766679,4.8444036
Jasper Leijnsenstraat,4-2,https://www.funda.nl/detail/koop/amsterdam/appartement-jasper-leijnsenstraat-4-2/43843054/,52,450000.0,8653.85,Amsterdam,Netherlands,"Jasper Leijnsenstraat 4-2, Amsterdam, Netherlands",52.3768609,4.8623825
Admiraal De Ruijterweg,480-3,https://www.funda.nl/detail/koop/amsterdam/appartement-admiraal-de-ruijterweg-480-3/43929051/,69,495000.0,7173.91,Amsterdam,Netherlands,"Admiraal De Ruijterweg 480-3, Amsterdam, Netherlands",52.3846152,4.8479403
Vespuccistraat,49-h,https://www.funda.nl/detail/koop/amsterdam/appartement-vespuccistraat-49-h/43926866/,56,450000.0,8035.71,Amsterdam,Netherlands,"Vespuccistraat 49-h, Amsterdam, Netherlands",52.3709781,4.8533034
Potgieterstraat,73-4,https://www.funda.nl/detail/koop/amsterdam/appartement-potgieterstraat-73-4/43914431/,50,495000.0,9900.0,Amsterdam,Netherlands,"Potgieterstraat 73-4, Amsterdam, Netherlands",52.3688922,4.8713012
Orteliusstraat,292-2,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliusstraat-292-2/43916190/,52,500000.0,9615.38,Amsterdam,Netherlands,"Orteliusstraat 292-2, Amsterdam, Netherlands",52.3728951,4.8479211
Rhijnvis Feithstraat,6-h,https://www.funda.nl/detail/koop/amsterdam/appartement-rhijnvis-feithstraat-6-h/43903513/,44,445000.0,10113.64,Amsterdam,Netherlands,"Rhijnvis Feithstraat 6-h, Amsterdam, Netherlands",52.3608919,4.8589299
Van Der Duijnstraat,37,https://www.funda.nl/detail/koop/amsterdam/appartement-van-der-duijnstraat-37/43902261/,38,320000.0,8421.05,Amsterdam,Netherlands,"Van Der Duijnstraat 37, Amsterdam, Netherlands",52.38453,4.8773912
Postjesweg,369,https://www.funda.nl/detail/koop/amsterdam/appartement-postjesweg-369/43907703/,68,369000.0,5426.47,Amsterdam,Netherlands,"Postjesweg 369, Amsterdam, Netherlands",52.3637143,4.8372116
Jan Haringstraat,9-h,https://www.funda.nl/detail/koop/amsterdam/appartement-jan-haringstraat-9-h/43999304/,54,475000.0,8796.3,Amsterdam,Netherlands,"Jan Haringstraat 9-h, Amsterdam, Netherlands",52.3760995,4.8609664
Bestevaerstraat,154-3,https://www.funda.nl/detail/koop/amsterdam/appartement-bestevaerstraat-154-3/43998954/,47,400000.0,8510.64,Amsterdam,Netherlands,"Bestevaerstraat 154-3, Amsterdam, Netherlands",52.3779684,4.8587713
Derde Hugo De Grootstraat,27-h,https://www.funda.nl/detail/koop/amsterdam/appartement-derde-hugo-de-grootstraat-27-h/43974616/,42,395000.0,9404.76,Amsterdam,Netherlands,"Derde Hugo De Grootstraat 27-h, Amsterdam, Netherlands",52.3738612,4.8710959
Kinkerstraat,69-1a,https://www.funda.nl/detail/koop/amsterdam/appartement-kinkerstraat-69-1a/43971361/,32,315000.0,9843.75,Amsterdam,Netherlands,"Kinkerstraat 69-1a, Amsterdam, Netherlands",52.3670068,4.871837
Spaarndammerstraat,119-2v,https://www.funda.nl/detail/koop/amsterdam/appartement-spaarndammerstraat-119-2v/43836008/,24,280000.0,11666.67,Amsterdam,Netherlands,"Spaarndammerstraat 119-2v, Amsterdam, Netherlands",52.3907435,4.8781124
Goudsbloemstraat,32-1,https://www.funda.nl/detail/koop/amsterdam/appartement-goudsbloemstraat-32-1/43861846/,43,430000.0,10000.0,Amsterdam,Netherlands,"Goudsbloemstraat 32-1, Amsterdam, Netherlands",52.3809792,4.8856568
Orteliusstraat,325-1,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliusstraat-325-1/43867870/,52,375000.0,7211.54,Amsterdam,Netherlands,"Orteliusstraat 325-1, Amsterdam, Netherlands",52.3736196,4.8471484
Assendelftstraat,21,https://www.funda.nl/detail/koop/amsterdam/appartement-assendelftstraat-21/43926006/,66,450000.0,6818.18,Amsterdam,Netherlands,"Assendelftstraat 21, Amsterdam, Netherlands",52.3889139,4.8792214
Rombout Hogerbeetsstraat,28-2,https://www.funda.nl/detail/koop/amsterdam/appartement-rombout-hogerbeetsstraat-28-2/43902794/,46,365000.0,7934.78,Amsterdam,Netherlands,"Rombout Hogerbeetsstraat 28-2, Amsterdam, Netherlands",52.3776107,4.8734762
Willem De Zwijgerlaan,121-2,https://www.funda.nl/detail/koop/amsterdam/appartement-willem-de-zwijgerlaan-121-2/43974574/,52,399000.0,7673.08,Amsterdam,Netherlands,"Willem De Zwijgerlaan 121-2, Amsterdam, Netherlands",52.3738968,4.8628431
Nieuwezijds Voorburgwal,344-3,https://www.funda.nl/detail/koop/amsterdam/appartement-nieuwezijds-voorburgwal-344-3/43937581/,49,425000.0,8673.47,Amsterdam,Netherlands,"Nieuwezijds Voorburgwal 344-3, Amsterdam, Netherlands",52.3691145,4.8891073
Korte Geuzenstraat,700,https://www.funda.nl/detail/koop/amsterdam/appartement-korte-geuzenstraat-700/43907228/,10,125000.0,12500.0,Amsterdam,Netherlands,"Korte Geuzenstraat 700, Amsterdam, Netherlands",52.3709404,4.8649926
Lindengracht,55-c,https://www.funda.nl/detail/koop/amsterdam/appartement-lindengracht-55-c/43984187/,41,410000.0,10000.0,Amsterdam,Netherlands,"Lindengracht 55-c, Amsterdam, Netherlands",52.3803074,4.8862663
Admiraal De Ruijterweg,274-1,https://www.funda.nl/detail/koop/amsterdam/appartement-admiraal-de-ruijterweg-274-1/43908621/,72,485000.0,6736.11,Amsterdam,Netherlands,"Admiraal De Ruijterweg 274-1, Amsterdam, Netherlands",52.3794061,4.8567271
Marcantilaan,288,https://www.funda.nl/detail/koop/amsterdam/appartement-marcantilaan-288/43944138/,41,385000.0,9390.24,Amsterdam,Netherlands,"Marcantilaan 288, Amsterdam, Netherlands",52.3742361,4.8682437
Hoofdweg,140-a,https://www.funda.nl/detail/koop/amsterdam/appartement-hoofdweg-140-a/43947463/,55,498000.0,9054.55,Amsterdam,Netherlands,"Hoofdweg 140-a, Amsterdam, Netherlands",52.3645573,4.8534634
Spuistraat,214-2,https://www.funda.nl/detail/koop/amsterdam/appartement-spuistraat-214-2/43934541/,50,475000.0,9500.0,Amsterdam,Netherlands,"Spuistraat 214-2, Amsterdam, Netherlands",52.3705648,4.889145
Orteliuskade,65-1,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliuskade-65-1/43933596/,57,485000.0,8508.77,Amsterdam,Netherlands,"Orteliuskade 65-1, Amsterdam, Netherlands",52.369035,4.8489369
Bilderdijkstraat,209-1,https://www.funda.nl/detail/koop/amsterdam/appartement-bilderdijkstraat-209-1/43933421/,45,450000.0,10000.0,Amsterdam,Netherlands,"Bilderdijkstraat 209-1, Amsterdam, Netherlands",52.3660246,4.8733019
Marnixstraat,93-e,https://www.funda.nl/detail/koop/amsterdam/appartement-marnixstraat-93-e/43932265/,41,405000.0,9878.05,Amsterdam,Netherlands,"Marnixstraat 93-e, Amsterdam, Netherlands",52.3816715,4.8814924
Reinier Claeszenstraat,6-1,https://www.funda.nl/detail/koop/amsterdam/appartement-reinier-claeszenstraat-6-1/43930580/,54,400000.0,7407.41,Amsterdam,Netherlands,"Reinier Claeszenstraat 6-1, Amsterdam, Netherlands",52.3715408,4.862548
Kinkerstraat,352-c,https://www.funda.nl/detail/koop/amsterdam/appartement-kinkerstraat-352-c/43935549/,44,425000.0,9659.09,Amsterdam,Netherlands,"Kinkerstraat 352-c, Amsterdam, Netherlands",52.364743,4.8618649
Robert Scottstraat,16-2,https://www.funda.nl/detail/koop/amsterdam/appartement-robert-scottstraat-16-2/43922102/,79,490000.0,6202.53,Amsterdam,Netherlands,"Robert Scottstraat 16-2, Amsterdam, Netherlands",52.3730068,4.8468184
Douwes Dekkerstraat,17,https://www.funda.nl/detail/koop/amsterdam/appartement-douwes-dekkerstraat-17/43926322/,62,499000.0,8048.39,Amsterdam,Netherlands,"Douwes Dekkerstraat 17, Amsterdam, Netherlands",52.3686805,4.8661205
Orteliusstraat,351-1,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliusstraat-351-1/43926492/,54,475000.0,8796.3,Amsterdam,Netherlands,"Orteliusstraat 351-1, Amsterdam, Netherlands",52.3742921,4.8468025
Griseldestraat,16-2,https://www.funda.nl/detail/koop/amsterdam/appartement-griseldestraat-16-2/43925021/,57,450000.0,7894.74,Amsterdam,Netherlands,"Griseldestraat 16-2, Amsterdam, Netherlands",52.3765773,4.8492567
Marnixstraat,263-2a,https://www.funda.nl/detail/koop/amsterdam/appartement-marnixstraat-263-2a/43925963/,26,310000.0,11923.08,Amsterdam,Netherlands,"Marnixstraat 263-2a, Amsterdam, Netherlands",52.375209,4.8772197
Burgemeester Cramergracht,154,https://www.funda.nl/detail/koop/amsterdam/appartement-burgemeester-cramergracht-154/43910039/,74,395000.0,5337.84,Amsterdam,Netherlands,"Burgemeester Cramergracht 154, Amsterdam, Netherlands",52.3743179,4.8329248
Spuistraat,246-g,https://www.funda.nl/detail/koop/amsterdam/appartement-spuistraat-246-g/43910075/,63,499000.0,7920.63,Amsterdam,Netherlands,"Spuistraat 246-g, Amsterdam, Netherlands",52.370936,4.8890008
Nachtwachtlaan,357,https://www.funda.nl/detail/koop/amsterdam/appartement-nachtwachtlaan-357/43904113/,59,435000.0,7372.88,Amsterdam,Netherlands,"Nachtwachtlaan 357, Amsterdam, Netherlands",52.3629725,4.8439893
Egelantiersgracht,31-2,https://www.funda.nl/detail/koop/amsterdam/appartement-egelantiersgracht-31-2/43904816/,37,350000.0,9459.46,Amsterdam,Netherlands,"Egelantiersgracht 31-2, Amsterdam, Netherlands",52.3761775,4.8830678
De Wittenkade,95-2,https://www.funda.nl/detail/koop/amsterdam/appartement-de-wittenkade-95-2/43902162/,46,450000.0,9782.61,Amsterdam,Netherlands,"De Wittenkade 95-2, Amsterdam, Netherlands",52.3832007,4.877627
Freek Oxstraat,17-3,https://www.funda.nl/detail/koop/amsterdam/appartement-freek-oxstraat-17-3/43909710/,57,325000.0,5701.75,Amsterdam,Netherlands,"Freek Oxstraat 17-3, Amsterdam, Netherlands",52.3793135,4.8288384
Borgerstraat,210-1,https://www.funda.nl/detail/koop/amsterdam/appartement-borgerstraat-210-1/43909793/,44,395000.0,8977.27,Amsterdam,Netherlands,"Borgerstraat 210-1, Amsterdam, Netherlands",52.3641232,4.861931
Da Costastraat,112-c,https://www.funda.nl/detail/koop/amsterdam/appartement-da-costastraat-112-c/43908740/,38,399000.0,10500.0,Amsterdam,Netherlands,"Da Costastraat 112-c, Amsterdam, Netherlands",52.3665737,4.8756009
Kanaalstraat,98-b,https://www.funda.nl/detail/koop/amsterdam/appartement-kanaalstraat-98-b/43908714/,23,295000.0,12826.09,Amsterdam,Netherlands,"Kanaalstraat 98-b, Amsterdam, Netherlands",52.3621925,4.8630592
Orteliuskade,43-2,https://www.funda.nl/detail/koop/amsterdam/appartement-orteliuskade-43-2/43906098/,56,500000.0,8928.57,Amsterdam,Netherlands,"Orteliuskade 43-2, Amsterdam, Netherlands",52.3676359,4.8495707
Kanaalstraat,69-h,https://www.funda.nl/detail/koop/amsterdam/appartement-kanaalstraat-69-h/43998141/,24,235000.0,9791.67,Amsterdam,Netherlands,"Kanaalstraat 69-h, Amsterdam, Netherlands",52.3623636,4.8645512
Dirk Bonsstraat,2-1,https://www.funda.nl/detail/koop/amsterdam/appartement-dirk-bonsstraat-2-1/43984257/,48,325000.0,6770.83,Amsterdam,Netherlands,"Dirk Bonsstraat 2-1, Amsterdam, Netherlands",52.3787857,4.8350573
Spitsbergenstraat,48,https://www.funda.nl/detail/koop/amsterdam/appartement-spitsbergenstraat-48/43983198/,75,500000.0,6666.67,Amsterdam,Netherlands,"Spitsbergenstraat 48, Amsterdam, Netherlands",52.3898891,4.8800619
Baffinstraat,7-2,https://www.funda.nl/detail/koop/amsterdam/appartement-baffinstraat-7-2/43983793/,52,475000.0,9134.62,Amsterdam,Netherlands,"Baffinstraat 7-2, Amsterdam, Netherlands",52.3687358,4.8542854
De Clercqstraat,26-4,https://www.funda.nl/detail/koop/amsterdam/appartement-de-clercqstraat-26-4/43987605/,35,325000.0,9285.71,Amsterdam,Netherlands,"De Clercqstraat 26-4, Amsterdam, Netherlands",52.3713923,4.8716387
Joan Melchior Kemperstraat,56,https://www.funda.nl/detail/koop/amsterdam/appartement-joan-melchior-kemperstraat-56/43986203/,44,375000.0,8522.73,Amsterdam,Netherlands,"Joan Melchior Kemperstraat 56, Amsterdam, Netherlands",52.3850283,4.8741686
Eerste Constantijn Huygensstraat,113-b,https://www.funda.nl/detail/koop/amsterdam/appartement-eerste-constantijn-huygensstraat-113-b/43974788/,54,485000.0,8981.48,Amsterdam,Netherlands,"Eerste Constantijn Huygensstraat 113-b, Amsterdam, Netherlands",52.362207,4.875886
Kinkerstraat,322-1,https://www.funda.nl/detail/koop/amsterdam/appartement-kinkerstraat-322-1/43973762/,38,400000.0,10526.32,Amsterdam,Netherlands,"Kinkerstraat 322-1, Amsterdam, Netherlands",52.3650181,4.863095
Kinkerstraat,358-4,https://www.funda.nl/detail/koop/amsterdam/appartement-kinkerstraat-358-4/43971748/,49,450000.0,9183.67,Amsterdam,Netherlands,"Kinkerstraat 358-4, Amsterdam, Netherlands",52.3646978,4.8616743
Bestevaerstraat,158-2,https://www.funda.nl/detail/koop/amsterdam/appartement-bestevaerstraat-158-2/43976038/,47,430000.0,9148.94,Amsterdam,Netherlands,"Bestevaerstraat 158-2, Amsterdam, Netherlands",52.378076,4.8587553
Bos En Lommerweg,347-1,https://www.funda.nl/detail/koop/amsterdam/appartement-bos-en-lommerweg-347-1/43951319/,79,495000.0,6265.82,Amsterdam,Netherlands,"Bos En Lommerweg 347-1, Amsterdam, Netherlands",52.3780254,4.8475501
Nieuwpoortstraat,86-a19,https://www.funda.nl/detail/koop/amsterdam/appartement-nieuwpoortstraat-86-a19/43955333/,49,439000.0,8959.18,Amsterdam,Netherlands,"Nieuwpoortstraat 86-a19, Amsterdam, Netherlands",52.3842535,4.8575384
Burgemeester Hogguerstraat,499,https://www.funda.nl/detail/koop/amsterdam/appartement-burgemeester-hogguerstraat-499/43824789/,44,330000.0,7500.0,Amsterdam,Netherlands,"Burgemeester Hogguerstraat 499, Amsterdam, Netherlands",52.3722175,4.8293093
Baarsjesweg,257-2,https://www.funda.nl/detail/koop/amsterdam/appartement-baarsjesweg-257-2/43811804/,60,499000.0,8316.67,Amsterdam,Netherlands,"Baarsjesweg 257-2, Amsterdam, Netherlands",52.3613504,4.8568841
Van Beuningenstraat,144-3,https://www.funda.nl/detail/koop/amsterdam/appartement-van-beuningenstraat-144-3/43801097/,50,435000.0,8700.0,Amsterdam,Netherlands,"Van Beuningenstraat 144-3, Amsterdam, Netherlands",52.3820783,4.8736443
Erasmusgracht,25-3,https://www.funda.nl/detail/koop/amsterdam/appartement-erasmusgracht-25-3/43888528/,65,495000.0,7615.38,Amsterdam,Netherlands,"Erasmusgracht 25-3, Amsterdam, Netherlands",52.3749729,4.8463978
Van Rensselaerstraat,9-1,https://www.funda.nl/detail/koop/amsterdam/appartement-van-rensselaerstraat-9-1/43706517/,48,375000.0,7812.5,Amsterdam,Netherlands,"Van Rensselaerstraat 9-1, Amsterdam, Netherlands",52.3621418,4.8569923
Bonairestraat,58-h,https://www.funda.nl/detail/koop/amsterdam/appartement-bonairestraat-58-h/43946477/,54,450000.0,8333.33,Amsterdam,Netherlands,"Bonairestraat 58-h, Amsterdam, Netherlands",52.3614967,4.8554296
Eerste Helmersstraat,29-2,https://www.funda.nl/detail/koop/amsterdam/appartement-eerste-helmersstraat-29-2/43921986/,57,479000.0,8403.51,Amsterdam,Netherlands,"Eerste Helmersstraat 29-2, Amsterdam, Netherlands",52.3637194,4.8764558
Planciusstraat,19-e4,https://www.funda.nl/detail/koop/amsterdam/appartement-planciusstraat-19-e4/43929537/,29,335000.0,11551.72,Amsterdam,Netherlands,"Planciusstraat 19-e4, Amsterdam, Netherlands",52.3871878,4.885354
Korte Geuzenstraat,403,https://www.funda.nl/detail/koop/amsterdam/appartement-korte-geuzenstraat-403/43928269/,30,300000.0,10000.0,Amsterdam,Netherlands,"Korte Geuzenstraat 403, Amsterdam, Netherlands",52.3708945,4.8649369
Elckerlijcstraat,46-2,https://www.funda.nl/detail/koop/amsterdam/appartement-elckerlijcstraat-46-2/43928103/,54,385000.0,7129.63,Amsterdam,Netherlands,"Elckerlijcstraat 46-2, Amsterdam, Netherlands",52.377245,4.8478682
Lange Leidsedwarsstraat,9-a,https://www.funda.nl/detail/koop/amsterdam/appartement-lange-leidsedwarsstraat-9-a/43911331/,58,359000.0,6189.66,Amsterdam,Netherlands,"Lange Leidsedwarsstraat 9-a, Amsterdam, Netherlands",52.3645421,4.88389
Roggeveenstraat,109,https://www.funda.nl/detail/koop/amsterdam/appartement-roggeveenstraat-109/43915349/,34,300000.0,8823.53,Amsterdam,Netherlands,"Roggeveenstraat 109, Amsterdam, Netherlands",52.389658,4.887013
Kanaalstraat,197-h,https://www.funda.nl/detail/koop/amsterdam/appartement-kanaalstraat-197-h/43915528/,50,495000.0,9900.0,Amsterdam,Netherlands,"Kanaalstraat 197-h, Amsterdam, Netherlands",52.3606162,4.8574952
Bloys Van Treslongstraat,21-h,https://www.funda.nl/detail/koop/amsterdam/appartement-bloys-van-treslongstraat-21-h/43904140/,56,475000.0,8482.14,Amsterdam,Netherlands,"Bloys Van Treslongstraat 21-h, Amsterdam, Netherlands",52.3755978,4.8613842
Heer Halewijnstraat,19-1,https://www.funda.nl/detail/koop/amsterdam/appartement-heer-halewijnstraat-19-1/43902970/,56,450000.0,8035.71,Amsterdam,Netherlands,"Heer Halewijnstraat 19-1, Amsterdam, Netherlands",52.3778235,4.8545578
Marnixstraat,277-e,https://www.funda.nl/detail/koop/amsterdam/appartement-marnixstraat-277-e/43900080/,24,275000.0,11458.33,Amsterdam,Netherlands,"Marnixstraat 277-e, Amsterdam, Netherlands",52.3749103,4.8770365
James Cookstraat,20-2,https://www.funda.nl/detail/koop/amsterdam/appartement-james-cookstraat-20-2/43992306/,48,425000.0,8854.17,Amsterdam,Netherlands,"James Cookstraat 20-2, Amsterdam, Netherlands",52.3717651,4.8524135
Gillis Van Ledenberchstraat,77-3,https://www.funda.nl/detail/koop/amsterdam/appartement-gillis-van-ledenberchstraat-77-3/43998175/,53,425000.0,8018.87,Amsterdam,Netherlands,"Gillis Van Ledenberchstraat 77-3, Amsterdam, Netherlands",52.3763737,4.8721542
Wilhelminastraat,180-2,https://www.funda.nl/detail/koop/amsterdam/appartement-wilhelminastraat-180-2/43997766/,46,425000.0,9239.13,Amsterdam,Netherlands,"Wilhelminastraat 180-2, Amsterdam, Netherlands",52.3607691,4.8594896
Marco Polostraat,87-2,https://www.funda.nl/detail/koop/amsterdam/appartement-marco-polostraat-87-2/43988459/,56,499000.0,8910.71,Amsterdam,Netherlands,"Marco Polostraat 87-2, Amsterdam, Netherlands",52.3675579,4.8561934
Brederodestraat,59-2,https://www.funda.nl/detail/koop/amsterdam/appartement-brederodestraat-59-2/43953388/,48,450000.0,9375.0,Amsterdam,Netherlands,"Brederodestraat 59-2, Amsterdam, Netherlands",52.3614234,4.8652662
Wilhelminastraat,9-h,https://www.funda.nl/detail/koop/amsterdam/appartement-wilhelminastraat-9-h/43832700/,53,450000.0,8490.57,Amsterdam,Netherlands,"Wilhelminastraat 9-h, Amsterdam, Netherlands",52.3623468,4.8668554
Borgerstraat,129-d,https://www.funda.nl/detail/koop/amsterdam/appartement-borgerstraat-129-d/43832558/,55,450000.0,8181.82,Amsterdam,Netherlands,"Borgerstraat 129-d, Amsterdam, Netherlands",52.3645386,4.864422
Nassaukade,372-4a,https://www.funda.nl/detail/koop/amsterdam/appartement-nassaukade-372-4a/43831134/,30,300000.0,10000.0,Amsterdam,Netherlands,"Nassaukade 372-4a, Amsterdam, Netherlands",52.3653812,4.8783888
Bartholomeus Diazstraat,52-2,https://www.funda.nl/detail/koop/amsterdam/appartement-bartholomeus-diazstraat-52-2/43830983/,50,400000.0,8000.0,Amsterdam,Netherlands,"Bartholomeus Diazstraat 52-2, Amsterdam, Netherlands",52.3699784,4.8528164
Zaandijkstraat,4-1,https://www.funda.nl/detail/koop/amsterdam/appartement-zaandijkstraat-4-1/43827212/,43,400000.0,9302.33,Amsterdam,Netherlands,"Zaandijkstraat 4-1, Amsterdam, Netherlands",52.3881989,4.8799343
Jan Haringstraat,16-4,https://www.funda.nl/detail/koop/amsterdam/appartement-jan-haringstraat-16-4/43804648/,60,499500.0,8325.0,Amsterdam,Netherlands,"Jan Haringstraat 16-4, Amsterdam, Netherlands",52.3763017,4.8613884
Kinkerstraat,175-e,https://www.funda.nl/detail/koop/amsterdam/appartement-kinkerstraat-175-e/43855341/,51,395000.0,7745.1,Amsterdam,Netherlands,"Kinkerstraat 175-e, Amsterdam, Netherlands",52.3657632,4.8673627
Reinier Claeszenstraat,4-b1,https://www.funda.nl/detail/koop/amsterdam/appartement-reinier-claeszenstraat-4-b1/43749460/,54,435000.0,8055.56,Amsterdam,Netherlands,"Reinier Claeszenstraat 4-b1, Amsterdam, Netherlands",52.3714689,4.8625489
Bilderdijkstraat,196-2,https://www.funda.nl/detail/koop/amsterdam/appartement-bilderdijkstraat-196-2/43606066/,62,475000.0,7661.29,Amsterdam,Netherlands,"Bilderdijkstraat 196-2, Amsterdam, Netherlands",52.3664168,4.8723781
Van Hogendorpstraat,195-4,https://www.funda.nl/detail/koop/amsterdam/appartement-van-hogendorpstraat-195-4/43523621/,35,375000.0,10714.29,Amsterdam,Netherlands,"Van Hogendorpstraat 195-4, Amsterdam, Netherlands",52.3825717,4.8714499
Van Hogendorpstraat,143-1,https://www.funda.nl/detail/koop/amsterdam/appartement-van-hogendorpstraat-143-1/43932918/,43,375000.0,8720.93,Amsterdam,Netherlands,"Van Hogendorpstraat 143-1, Amsterdam, Netherlands",52.3829954,4.8737662
Marco Polostraat,274-2,https://www.funda.nl/detail/koop/amsterdam/appartement-marco-polostraat-274-2/43927031/,53,450000.0,8490.57,Amsterdam,Netherlands,"Marco Polostraat 274-2, Amsterdam, Netherlands",52.3723972,4.8550784
Jacob Van Lennepstraat,56-2v,https://www.funda.nl/detail/koop/amsterdam/appartement-jacob-van-lennepstraat-56-2v/43918320/,29,325000.0,11206.9,Amsterdam,Netherlands,"Jacob Van Lennepstraat 56-2v, Amsterdam, Netherlands",52.3664391,4.8734582
Erasmusgracht,51-2,https://www.funda.nl/detail/koop/amsterdam/appartement-erasmusgracht-51-2/43917710/,50,399995.0,7999.9,Amsterdam,Netherlands,"Erasmusgracht 51-2, Amsterdam, Netherlands",52.3748662,4.8446076
Eerste Constantijn Huygensstraat,90-4,https://www.funda.nl/detail/koop/amsterdam/appartement-eerste-constantijn-huygensstraat-90-4/43917663/,49,465000.0,9489.8,Amsterdam,Netherlands,"Eerste Constantijn Huygensstraat 90-4, Amsterdam, Netherlands",52.3630465,4.8747736
Goudsbloemstraat,106-h,https://www.funda.nl/detail/koop/amsterdam/appartement-goudsbloemstraat-106-h/43915643/,39,395000.0,10128.21,Amsterdam,Netherlands,"Goudsbloemstraat 106-h, Amsterdam, Netherlands",52.3806004,4.8830904
Bentinckstraat,93-2,https://www.funda.nl/detail/koop/amsterdam/appartement-bentinckstraat-93-2/43906638/,39,375000.0,9615.38,Amsterdam,Netherlands,"Bentinckstraat 93-2, Amsterdam, Netherlands",52.383102,4.8714149
Bestevaerstraat,55-c,https://www.funda.nl/detail/koop/amsterdam/appartement-bestevaerstraat-55-c/43998060/,56,450000.0,8035.71,Amsterdam,Netherlands,"Bestevaerstraat 55-c, Amsterdam, Netherlands",52.3744933,4.859532
Bos En Lommerplantsoen,97-c,https://www.funda.nl/detail/koop/amsterdam/appartement-bos-en-lommerplantsoen-97-c/43973617/,30,275000.0,9166.67,Amsterdam,Netherlands,"Bos En Lommerplantsoen 97-c, Amsterdam, Netherlands",52.3758883,4.8443872
Blancefloorstraat,5-1,https://www.funda.nl/detail/koop/amsterdam/appartement-blancefloorstraat-5-1/43970185/,54,445000.0,8240.74,Amsterdam,Netherlands,"Blancefloorstraat 5-1, Amsterdam, Netherlands",52.3772896,4.8557538
Kanaalstraat,197-1,https://www.funda.nl/detail/koop/amsterdam/appartement-kanaalstraat-197-1/43964129/,49,495000.0,10102.04,Amsterdam,Netherlands,"Kanaalstraat 197-1, Amsterdam, Netherlands",52.3606162,4.857495
Lange Leidsedwarsstraat,126-3,https://www.funda.nl/detail/koop/amsterdam/appartement-lange-leidsedwarsstraat-126-3/43845537/,50,399000.0,7980.0,Amsterdam,Netherlands,"Lange Leidsedwarsstraat 126-3, Amsterdam, Netherlands",52.3636474,4.8849129
Burgemeester Cramergracht,73,https://www.funda.nl/detail/koop/amsterdam/appartement-burgemeester-cramergracht-73/43788375/,77,395000.0,5129.87,Amsterdam,Netherlands,"Burgemeester Cramergracht 73, Amsterdam, Netherlands",52.3729488,4.8323537
Hoofdweg,333-2,https://www.funda.nl/detail/koop/amsterdam/appartement-hoofdweg-333-2/43909205/,56,435000.0,7767.86,Amsterdam,Netherlands,"Hoofdweg 333-2, Amsterdam, Netherlands",52.3706741,4.8496657
Fannius Scholtenstraat,62-h,https://www.funda.nl/detail/koop/amsterdam/appartement-fannius-scholtenstraat-62-h/43983679/,34,375000.0,11029.41,Amsterdam,Netherlands,"Fannius Scholtenstraat 62-h, Amsterdam, Netherlands",52.383392,4.8740548
John Franklinstraat,77-2,https://www.funda.nl/detail/koop/amsterdam/appartement-john-franklinstraat-77-2/43980494/,53,375000.0,7075.47,Amsterdam,Netherlands,"John Franklinstraat 77-2, Amsterdam, Netherlands",52.3729917,4.8533675
Van Spilbergenstraat,27-2,https://www.funda.nl/detail/koop/amsterdam/appartement-van-spilbergenstraat-27-2/43978963/,41,425000.0,10365.85,Amsterdam,Netherlands,"Van Spilbergenstraat 27-2, Amsterdam, Netherlands",52.3652831,4.8520069
Lijnbaansgracht,130-b,https://www.funda.nl/detail/koop/amsterdam/appartement-lijnbaansgracht-130-b/43958159/,45,425000.0,9444.44,Amsterdam,Netherlands,"Lijnbaansgracht 130-b, Amsterdam, Netherlands",52.3718087,4.8765535
Derde Hugo De Grootstraat,33-2,https://www.funda.nl/detail/koop/amsterdam/appartement-derde-hugo-de-grootstraat-33-2/43831734/,47,350000.0,7446.81,Amsterdam,Netherlands,"Derde Hugo De Grootstraat 33-2, Amsterdam, Netherlands",52.3739139,4.8708318
Van Hogendorpstraat,143-h,https://www.funda.nl/detail/koop/amsterdam/appartement-van-hogendorpstraat-143-h/43843643/,40,395000.0,9875.0,Amsterdam,Netherlands,"Van Hogendorpstraat 143-h, Amsterdam, Netherlands",52.3829947,4.8737666
Doggersbankstraat,16-1,https://www.funda.nl/detail/koop/amsterdam/appartement-doggersbankstraat-16-1/43848353/,48,399000.0,8312.5,Amsterdam,Netherlands,"Doggersbankstraat 16-1, Amsterdam, Netherlands",52.384242,4.8508527
